City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Muravlenko,RU,2022-01-29 00:26:58,63.7898,74.523,-12.66,100,89,8.79
295,Pangnirtung,CA,2022-01-29 00:26:58,66.1451,-65.7125,-9.17,100,100,1.45
296,Port Augusta,AU,2022-01-29 00:26:58,-32.5,137.7667,86.7,46,0,13.71
297,Conde,BR,2022-01-29 00:26:58,-7.2597,-34.9075,71.06,100,100,12.66
298,Valparaiso,CL,2022-01-29 00:24:36,-33.0393,-71.6273,68.47,59,0,8.05
299,Oistins,BB,2022-01-29 00:23:26,13.0667,-59.5333,75.51,78,20,9.22
300,Ambovombe,MG,2022-01-29 00:26:59,-25.1667,46.0833,69.49,83,0,5.26
301,Padang,ID,2022-01-29 00:26:59,-0.9492,100.3543,75.25,84,92,3.96
302,Saint-Georges,GD,2022-01-29 00:27:00,12.0564,-61.7485,76.68,83,20,6.91
303,Isla Vista,US,2022-01-29 00:27:00,34.4133,-119.861,73.99,26,0,5.75
304,Atotonilco El Alto,MX,2022-01-29 00:27:00,20.55,-102.5167,75.42,25,100,2.86
305,Saint-Jovite,CA,2022-01-29 00:27:00,46.1186,-74.5966,-2.06,84,59,1.14
306,Oum Hadjer,TD,2022-01-29 00:27:01,13.2954,19.6966,64.53,18,9,10.33
307,Karratha,AU,2022-01-29 00:27:01,-20.7377,116.8463,80.89,66,43,11.43
308,Santa Isabel,BR,2022-01-29 00:27:01,-23.3156,-46.2214,69.66,98,100,2.73
309,Yarmouth,US,2022-01-29 00:27:02,41.7057,-70.2286,33.96,84,100,11.01
310,Klaksvik,FO,2022-01-29 00:27:02,62.2266,-6.589,41.92,93,94,16.73
311,Inverell,AU,2022-01-29 00:27:02,-29.7833,151.1167,84.67,57,1,3.0
312,Sibolga,ID,2022-01-29 00:27:02,1.7427,98.7792,75.29,88,87,3.65
313,Abha,SA,2022-01-29 00:27:03,18.2164,42.5053,52.05,87,20,11.5
314,Joshimath,IN,2022-01-29 00:27:03,30.5667,79.5667,37.38,40,0,8.57
315,Hervey Bay,AU,2022-01-29 00:27:03,-25.2986,152.8535,85.03,64,34,10.0
316,Palmas,BR,2022-01-29 00:27:04,-10.2128,-48.3603,73.27,88,40,3.44
317,Srednekolymsk,RU,2022-01-29 00:27:04,67.45,153.6833,-9.54,94,100,2.93
318,Broome,US,2022-01-29 00:27:04,42.2506,-75.833,20.01,76,100,1.99
319,Sabha,LY,2022-01-29 00:27:05,27.0377,14.4283,46.09,42,99,5.08
320,Marathon,US,2022-01-29 00:27:05,44.9,-89.7668,13.24,54,100,5.75
321,Ancud,CL,2022-01-29 00:27:05,-41.8697,-73.8203,69.33,75,0,8.28
322,Baijiantan,CN,2022-01-29 00:28:05,45.6333,85.1833,0.25,93,15,1.28
323,La Trinitaria,MX,2022-01-29 00:28:06,16.1167,-92.05,65.95,56,35,10.0
324,Guanica,PR,2022-01-29 00:28:06,17.9716,-66.908,78.24,78,29,1.99
325,Bulungu,CD,2022-01-29 00:28:06,-4.55,18.6,73.63,76,100,1.72
326,Kurilsk,RU,2022-01-29 00:28:07,45.2333,147.8833,23.76,66,77,10.74
327,Sakakah,SA,2022-01-29 00:28:07,29.9697,40.2064,42.37,58,53,5.28
328,Belyye Berega,RU,2022-01-29 00:28:07,53.2085,34.6641,32.18,98,100,5.37
329,Nishihara,JP,2022-01-29 00:28:08,26.1842,127.7558,64.45,100,100,10.36
330,Abashiri,JP,2022-01-29 00:28:08,44.0213,144.2697,8.89,78,20,5.75
331,Arona,ES,2022-01-29 00:28:09,28.0996,-16.681,59.4,55,20,1.99
332,Popondetta,PG,2022-01-29 00:28:09,-8.7537,148.2534,82.58,74,100,2.44
333,Kloulklubed,PW,2022-01-29 00:27:04,7.0419,134.2556,82.9,79,88,13.78
334,Xichang,CN,2022-01-29 00:28:10,27.8964,102.2634,35.08,91,87,3.56
335,Kaoma,ZM,2022-01-29 00:28:10,-14.7833,24.8,61.03,98,90,4.56
336,Tondano,ID,2022-01-29 00:28:10,1.3038,124.9112,75.29,82,78,2.1
337,Talakan,RU,2022-01-29 00:28:10,50.3167,130.3667,-22.88,99,90,1.95
338,Sola,VU,2022-01-29 00:28:11,-13.8833,167.55,79.92,83,99,22.57
339,Amahai,ID,2022-01-29 00:28:11,-3.3333,128.9167,82.15,73,100,4.81
340,Junin,AR,2022-01-29 00:23:11,-34.5838,-60.9433,66.81,56,0,7.27
341,Port Hawkesbury,CA,2022-01-29 00:28:11,45.6169,-61.3485,33.39,88,75,4.0
342,Morant Bay,JM,2022-01-29 00:28:12,17.8815,-76.4093,80.22,77,50,3.89
343,Buchanan,LR,2022-01-29 00:28:12,5.8808,-10.0467,79.79,82,50,5.3
344,Trelaze,FR,2022-01-29 00:28:12,47.45,-0.4667,43.68,93,100,1.14
345,Vanavara,RU,2022-01-29 00:28:13,60.34,102.2797,-15.5,100,97,3.24
346,Severnyy,RU,2022-01-29 00:28:13,50.677,36.5532,30.24,100,100,6.71
347,Batemans Bay,AU,2022-01-29 00:28:13,-35.7167,150.1833,86.99,67,80,4.83
348,Hienghene,NC,2022-01-29 00:28:14,-20.6833,164.9333,81.99,71,99,16.08
349,Gobabis,NA,2022-01-29 00:28:14,-22.45,18.9667,73.09,56,42,5.68
350,Maragogi,BR,2022-01-29 00:28:14,-9.0122,-35.2225,79.74,76,93,11.54
351,Komsomolskiy,UZ,2022-01-29 00:25:31,40.4272,71.7189,38.12,38,40,6.91
352,Toledo,ES,2022-01-29 00:24:54,39.8333,-4.0,49.08,35,0,6.29
353,Egvekinot,RU,2022-01-29 00:28:15,66.3167,-179.1667,-5.04,88,32,1.81
354,Sambava,MG,2022-01-29 00:28:15,-14.2667,50.1667,73.0,86,50,6.53
355,Boende,CD,2022-01-29 00:28:15,-0.2167,20.8667,78.94,56,97,2.98
356,Uyuni,BO,2022-01-29 00:28:16,-20.4597,-66.825,59.59,51,86,7.96
357,Bilibino,RU,2022-01-29 00:24:17,68.0546,166.4372,-9.9,97,100,4.14
358,Madhipura,IN,2022-01-29 00:28:16,25.9167,86.7833,51.28,66,4,6.78
359,Tezu,IN,2022-01-29 00:28:16,27.9167,96.1667,49.14,48,0,4.76
360,Atikokan,CA,2022-01-29 00:28:17,48.7555,-91.6216,-5.48,100,89,3.0
361,Aykhal,RU,2022-01-29 00:28:17,66.0,111.5,-17.46,100,69,4.97
362,Abnub,EG,2022-01-29 00:28:17,27.2696,31.1511,46.58,52,0,6.58
363,Samarai,PG,2022-01-29 00:28:18,-10.6167,150.6667,83.62,68,94,3.87
364,Greystones,IE,2022-01-29 00:28:18,53.1408,-6.0631,52.95,80,79,18.39
365,Kokopo,PG,2022-01-29 00:28:18,-4.352,152.2633,83.75,69,100,6.62
366,Mweka,CD,2022-01-29 00:28:18,-4.85,21.5667,69.8,93,100,1.68
367,Antalaha,MG,2022-01-29 00:28:19,-14.9003,50.2788,72.7,83,18,5.48
368,Vila Franca Do Campo,PT,2022-01-29 00:28:27,37.7167,-25.4333,58.19,81,51,8.9
369,Bodmin,GB,2022-01-29 00:29:19,50.4715,-4.7243,49.84,100,75,18.41
370,Polis,CY,2022-01-29 00:29:19,35.0367,32.4264,42.62,66,72,3.15
371,Saint George,US,2022-01-29 00:29:20,37.1041,-113.5841,57.67,16,0,3.44
372,Clovis,US,2022-01-29 00:24:53,36.8252,-119.7029,66.65,32,75,4.61
373,Luwuk,ID,2022-01-29 00:29:20,-0.9516,122.7875,80.89,79,100,1.66
374,Torbay,CA,2022-01-29 00:29:21,47.6666,-52.7314,27.57,84,100,9.22
375,Jidong,CN,2022-01-29 00:29:21,45.2167,131.0833,2.62,87,64,10.89
376,Playa Vicente,MX,2022-01-29 00:29:21,17.8333,-95.8167,70.52,89,90,12.3
377,Esperance,AU,2022-01-29 00:25:28,-33.8667,121.9,71.44,60,0,12.84
378,Bathsheba,BB,2022-01-29 00:29:22,13.2167,-59.5167,76.05,86,20,9.22
379,Berlevag,NO,2022-01-29 00:29:22,70.8578,29.0864,29.08,59,100,10.54
380,Krasnyy Chikoy,RU,2022-01-29 00:29:44,50.3643,108.7512,-21.95,100,75,0.89
381,Zhigansk,RU,2022-01-29 00:29:44,66.7697,123.3711,-10.61,97,91,18.43
382,Coquimbo,CL,2022-01-29 00:29:01,-29.9533,-71.3436,64.24,82,23,8.19
383,Kolosovka,RU,2022-01-29 00:29:45,56.4678,73.611,1.26,99,93,4.09
384,Kysyl-Syr,RU,2022-01-29 00:29:45,63.8986,122.7617,-14.89,97,59,7.61
385,Nalut,LY,2022-01-29 00:29:45,30.3333,10.85,43.36,34,6,6.64
386,Mehamn,NO,2022-01-29 00:29:46,71.0357,27.8492,22.91,63,100,3.8
387,Batagay,RU,2022-01-29 00:29:46,67.6333,134.6333,-41.75,99,78,1.3
388,Disna,BY,2022-01-29 00:29:46,55.568,28.1971,27.73,90,100,16.04
389,Kavieng,PG,2022-01-29 00:29:47,-2.5744,150.7967,83.1,74,99,4.72
390,Vardo,NO,2022-01-29 00:29:47,70.3705,31.1107,31.71,58,100,21.3
391,Richards Bay,ZA,2022-01-29 00:29:47,-28.783,32.0377,74.08,83,95,14.25
392,Kutum,SD,2022-01-29 00:29:48,14.2,24.6667,50.29,18,5,10.2
393,Saint Anthony,US,2022-01-29 00:28:39,45.0205,-93.218,13.84,62,40,1.99
394,Eydhafushi,MV,2022-01-29 00:29:48,5.1033,73.0708,81.41,69,60,17.52
395,General Pico,AR,2022-01-29 00:29:48,-35.6566,-63.7568,69.67,61,0,8.55
396,Pisco,PE,2022-01-29 00:27:48,-13.7,-76.2167,69.85,73,20,16.11
397,Kotka,FI,2022-01-29 00:29:24,60.4664,26.9458,27.66,92,41,10.25
398,Korla,CN,2022-01-29 00:29:49,41.7597,86.1469,20.3,67,0,4.9
399,Udachnyy,RU,2022-01-29 00:29:49,66.4167,112.4,-26.59,100,61,3.53
400,Brigantine,US,2022-01-29 00:28:18,39.4101,-74.3646,33.15,89,100,9.22
401,Sungaipenuh,ID,2022-01-29 00:29:50,-2.0833,101.3833,64.04,95,99,3.62
402,Ust-Nera,RU,2022-01-29 00:29:50,64.5667,143.2,-10.71,98,100,0.92
403,Kharabali,RU,2022-01-29 00:29:50,47.4196,47.2568,14.97,97,18,4.85
404,Amapa,BR,2022-01-29 00:29:51,1.0,-52.0,71.11,99,82,3.11
405,Hearst,CA,2022-01-29 00:29:51,49.6835,-83.6665,-3.75,97,89,2.21
406,Half Moon Bay,US,2022-01-29 00:29:51,37.4636,-122.4286,68.58,45,0,3.44
407,Beauchamps,FR,2022-01-29 00:29:52,50.012,1.5176,47.98,90,95,12.28
408,Morondava,MG,2022-01-29 00:29:52,-20.2833,44.2833,79.65,75,15,1.23
409,La Primavera,CO,2022-01-29 00:29:52,5.4906,-70.4092,84.29,33,97,6.51
410,Loandjili,CG,2022-01-29 00:29:52,-4.7561,11.8578,77.11,94,87,3.44
411,Diamantino,BR,2022-01-29 00:29:53,-14.4086,-56.4461,73.47,96,100,4.07
412,Vestmanna,FO,2022-01-29 00:29:53,62.1564,-7.1664,40.12,75,100,19.57
413,Cockburn Town,TC,2022-01-29 00:30:53,21.4612,-71.1419,75.16,73,40,4.61
414,Alexandria,EG,2022-01-29 00:29:18,31.2156,29.9553,54.46,73,53,10.45
415,Yazman,PK,2022-01-29 00:30:54,29.1212,71.7446,55.24,20,0,2.73
416,Oranjemund,NA,2022-01-29 00:30:54,-28.55,16.4333,63.25,87,2,15.03
417,Saldanha,ZA,2022-01-29 00:27:53,-33.0117,17.9442,60.85,82,0,16.96
418,Sur,OM,2022-01-29 00:30:55,22.5667,59.5289,68.61,53,0,3.27
419,Smoky Lake,CA,2022-01-29 00:30:55,54.1169,-112.4686,38.48,47,99,3.44
420,Bougouni,ML,2022-01-29 00:30:55,11.417,-7.479,76.46,17,55,4.18
421,Hammerfest,NO,2022-01-29 00:30:56,70.6634,23.6821,19.85,86,20,1.14
422,Lanzhou,CN,2022-01-29 00:30:56,36.0564,103.7922,7.88,87,56,3.44
423,Port Arthur,CN,2022-01-29 00:30:57,38.8,121.2667,23.22,47,0,8.57
424,Sechura,PE,2022-01-29 00:30:57,-5.5569,-80.8222,74.12,72,100,11.23
425,Kaduqli,SD,2022-01-29 00:30:57,11.0167,29.7167,64.72,13,50,15.52
426,Namatanai,PG,2022-01-29 00:30:58,-3.6667,152.4333,83.71,75,100,4.94
427,Chama,CH,2022-01-29 00:30:58,47.1821,8.4636,35.04,91,40,2.3
428,Baoqing,CN,2022-01-29 00:30:58,46.3317,132.2111,3.88,84,95,9.46
429,Slavuta,UA,2022-01-29 00:30:59,50.3016,26.8651,30.11,88,100,17.81
430,Kalmunai,LK,2022-01-29 00:31:00,7.4167,81.8167,74.66,91,29,6.91
431,Launceston,AU,2022-01-29 00:31:00,-41.45,147.1667,76.15,63,40,5.01
432,Novoagansk,RU,2022-01-29 00:31:01,61.9449,76.6625,-12.5,100,94,5.21
433,Punta Gorda,US,2022-01-29 00:26:52,26.9298,-82.0454,66.24,85,100,3.0
434,Jinchang,CN,2022-01-29 00:31:01,38.4953,102.1739,22.14,31,0,3.33
435,Cedar City,US,2022-01-29 00:31:02,37.6775,-113.0619,40.17,31,0,4.61
436,Henties Bay,NA,2022-01-29 00:31:02,-22.116,14.2845,62.85,82,95,7.92
437,Pingliang,CN,2022-01-29 00:31:02,35.5392,106.6861,17.42,83,100,2.95
438,Jaffna,LK,2022-01-29 00:31:03,9.6685,80.0074,79.36,77,95,16.53
439,Formosa,AR,2022-01-29 00:31:03,-26.1775,-58.1781,78.78,50,0,6.91
440,Aklavik,CA,2022-01-29 00:31:04,68.2191,-135.0107,-16.6,76,20,4.61
441,Portland,US,2022-01-29 00:26:24,45.5234,-122.6762,51.91,56,40,1.01
442,Poso,ID,2022-01-29 00:31:04,-1.3959,120.7524,82.71,69,100,1.16
443,Namibe,AO,2022-01-29 00:31:04,-15.1961,12.1522,71.65,82,100,6.17
444,Mandalgovi,MN,2022-01-29 00:31:05,45.7625,106.2708,4.46,95,100,4.16
445,Deputatskiy,RU,2022-01-29 00:31:05,69.3,139.9,-24.38,99,91,2.06
446,Touros,BR,2022-01-29 00:31:05,-5.1989,-35.4608,76.1,77,100,5.48
447,Santander,ES,2022-01-29 00:31:06,43.4647,-3.8044,43.47,72,6,1.99
448,Altay,CN,2022-01-29 00:31:06,47.8667,88.1167,-0.04,51,0,7.96
449,Varzea Da Palma,BR,2022-01-29 00:31:06,-17.5981,-44.7308,72.73,77,2,2.68
450,Visalia,US,2022-01-29 00:26:34,36.3302,-119.2921,66.63,37,0,4.0
451,Rawlins,US,2022-01-29 00:28:58,41.7911,-107.2387,32.22,34,0,10.36
452,Lonevag,NO,2022-01-29 00:31:07,60.5262,5.4937,46.96,97,100,8.7
453,Tirur,IN,2022-01-29 00:31:07,10.9,75.9167,74.39,79,18,7.52
454,Pangkalanbuun,ID,2022-01-29 00:31:08,-2.6833,111.6167,76.8,92,100,1.14
455,Nakamura,JP,2022-01-29 00:31:08,32.9833,132.9333,47.46,53,99,5.66
456,Gat,IL,2022-01-29 00:31:08,31.61,34.7642,48.4,100,97,6.13
457,Barquisimeto,VE,2022-01-29 00:26:44,10.0739,-69.3228,72.9,75,74,6.46
458,Kapit,MY,2022-01-29 00:32:09,2.0167,112.9333,76.26,92,100,1.01
459,Oltedal,NO,2022-01-29 00:32:09,58.831,6.0466,46.54,96,100,6.64
460,Katima Mulilo,NA,2022-01-29 00:32:09,-17.5,24.2667,63.7,98,100,4.43
461,Saint-Pierre,RE,2022-01-29 00:29:57,-21.3393,55.4781,74.88,69,0,5.75
462,Comodoro Rivadavia,AR,2022-01-29 00:28:37,-45.8667,-67.5,62.46,88,75,9.22
463,San Carlos De Bariloche,AR,2022-01-29 00:32:10,-41.1456,-71.3082,71.35,40,0,18.41
464,Dingle,PH,2022-01-29 00:32:10,10.9995,122.6711,82.09,76,97,3.8
465,Baykit,RU,2022-01-29 00:31:44,61.67,96.37,-12.1,100,100,1.86
466,Sembe,CG,2022-01-29 00:32:11,1.6481,14.5806,70.97,35,86,1.43
467,Butembo,CD,2022-01-29 00:32:11,0.15,29.2833,59.63,66,100,1.61
468,Asosa,ET,2022-01-29 00:32:11,10.0667,34.5333,61.38,44,0,6.38
469,Nahariyya,IL,2022-01-29 00:32:12,33.0059,35.0941,46.98,93,25,1.01
470,Druzhnaya Gorka,RU,2022-01-29 00:32:12,59.2761,30.1425,25.88,94,98,7.94
471,Troitskoye,RU,2022-01-29 00:32:13,52.9821,84.6757,-6.11,100,92,3.74
472,Port Shepstone,ZA,2022-01-29 00:32:13,-30.7414,30.455,70.3,73,40,10.27
473,Pasewalk,DE,2022-01-29 00:32:13,53.5063,13.99,37.42,84,100,11.56
474,Xingcheng,CN,2022-01-29 00:32:14,40.6167,120.7167,21.88,44,0,2.01
475,Sampang,ID,2022-01-29 00:32:14,-7.1872,113.2394,76.95,80,100,7.92
476,Boundiali,CI,2022-01-29 00:32:14,9.5217,-6.4869,73.99,19,10,1.14
477,Ambunti,PG,2022-01-29 00:32:15,-4.2365,142.8448,78.51,83,98,3.27
478,Patin-Ay,PH,2022-01-29 00:32:15,8.5506,125.9372,82.35,75,80,1.19
479,Kindersley,CA,2022-01-29 00:32:16,51.4668,-109.1682,33.58,59,75,9.22
480,Sobolevo,RU,2022-01-29 00:32:16,54.4299,31.8996,32.07,97,100,8.28
481,Barra Do Garcas,BR,2022-01-29 00:32:16,-15.89,-52.2567,75.78,94,0,0.0
482,Ormara,PK,2022-01-29 00:32:17,25.2088,64.6357,67.98,65,0,8.43
483,Marawi,PH,2022-01-29 00:29:52,7.9986,124.2928,70.65,86,18,1.07
484,Smithers,CA,2022-01-29 00:32:18,54.7804,-127.1743,30.52,69,100,4.61
485,Gazanjyk,TM,2022-01-29 00:32:18,39.2446,55.5154,36.45,84,6,5.75
486,Chernyshevskiy,RU,2022-01-29 00:32:18,63.0128,112.4714,-23.82,100,40,3.04
487,Sokoto,NG,2022-01-29 00:32:19,13.0609,5.239,68.22,15,0,17.02
488,Comrie,GB,2022-01-29 00:32:19,56.3791,-3.9949,51.71,88,100,15.03
489,Yinchuan,CN,2022-01-29 00:32:19,38.4681,106.2731,22.86,50,2,1.28
490,San Quintin,MX,2022-01-29 00:32:20,30.4833,-115.95,62.71,47,77,4.81
491,Kupang,ID,2022-01-29 00:31:36,-10.1667,123.5833,82.98,83,75,9.22
492,Carutapera,BR,2022-01-29 00:32:20,-1.195,-46.02,74.84,91,100,11.01
493,Pasighat,IN,2022-01-29 00:32:20,28.0667,95.3333,48.99,56,0,4.07
494,Marquette,US,2022-01-29 00:32:21,46.5333,-87.6335,11.64,65,97,4.07
495,Guiratinga,BR,2022-01-29 00:32:21,-16.3494,-53.7583,71.74,94,100,2.28
496,Bam,IR,2022-01-29 00:32:22,29.106,58.357,48.7,35,6,8.05
497,Puerto Madryn,AR,2022-01-29 00:32:22,-42.7692,-65.0385,82.51,38,20,7.38
498,Seymchan,RU,2022-01-29 00:32:23,62.8833,152.4333,-5.33,90,100,8.61
499,Rio Grande,BR,2022-01-29 00:32:23,-32.035,-52.0986,68.95,65,12,11.97
500,Harper,LR,2022-01-29 00:32:24,4.375,-7.7169,79.41,81,96,6.55
501,Asau,RO,2022-01-29 00:32:24,46.4333,26.4,33.28,92,91,4.34
502,Bulgan,MN,2022-01-29 00:32:25,48.8125,103.5347,-6.07,93,100,3.4
503,Port-Cartier,CA,2022-01-29 00:32:25,50.0334,-66.8654,-5.58,94,9,8.28
504,Harnosand,SE,2022-01-29 00:33:26,62.6323,17.9379,32.0,73,100,17.58
505,Gigmoto,PH,2022-01-29 00:33:26,13.7796,124.39,80.4,84,98,5.48
506,Rio Das Pedras,BR,2022-01-29 00:33:26,-22.8433,-47.6061,73.38,96,100,7.09
507,Barkot,IN,2022-01-29 00:33:27,30.8167,78.2,41.83,58,0,5.39
508,Iwanai,JP,2022-01-29 00:33:27,42.9744,140.5089,23.61,74,100,14.7
509,Cabanas,CU,2022-01-29 00:33:28,22.9758,-82.9219,73.56,75,99,10.65
510,Middelburg,ZA,2022-01-29 00:33:28,-25.7751,29.4648,61.02,90,98,15.79
511,Ginda,IN,2022-01-29 00:33:28,30.6945,78.4932,38.84,36,0,7.45
512,Verkhoyansk,RU,2022-01-29 00:33:29,67.5447,133.385,-36.35,100,92,2.95
513,Altar,MX,2022-01-29 00:33:29,30.7,-111.8167,66.81,16,99,4.41
514,Puyang,CN,2022-01-29 00:33:29,29.4603,119.8861,35.49,99,100,3.2
515,Kamakwie,SL,2022-01-29 00:33:30,9.5,-12.2333,75.74,79,87,4.34
516,Utrecht,NL,2022-01-29 00:30:49,52.0,5.25,46.98,92,100,7.0
517,Salamanca,ES,2022-01-29 00:33:30,40.8333,-6.0,34.99,49,0,6.96
518,Nukus,UZ,2022-01-29 00:33:31,42.4531,59.6103,26.58,80,100,16.11
519,Sidhi,IN,2022-01-29 00:33:31,24.4167,81.8833,47.89,50,0,3.91
520,Arlit,NE,2022-01-29 00:33:31,18.7369,7.3853,60.62,16,0,7.07
521,Kaniama,CD,2022-01-29 00:33:32,-7.5667,24.1833,65.77,95,100,1.32
522,Naryan-Mar,RU,2022-01-29 00:32:10,67.6713,53.087,-1.66,96,100,10.11
523,Vila Velha,BR,2022-01-29 00:31:42,-20.3297,-40.2925,80.55,86,0,5.99
524,Tura,IN,2022-01-29 00:33:32,25.5198,90.2201,49.5,57,0,3.47
525,Matehuala,MX,2022-01-29 00:33:32,23.65,-100.65,54.97,74,100,10.33
526,Venado Tuerto,AR,2022-01-29 00:30:05,-33.7456,-61.9688,66.76,41,0,8.28
527,Scarborough,GB,2022-01-29 00:31:35,54.2797,-0.4044,52.52,87,30,7.0
528,Yuli,NG,2022-01-29 00:33:33,9.6989,10.2744,68.32,30,100,10.42
529,Vostok,RU,2022-01-29 00:33:33,46.4856,135.8833,-5.4,87,100,7.23
530,Kautokeino,NO,2022-01-29 00:33:34,69.0125,23.0412,-9.04,100,10,4.03
531,Nara,JP,2022-01-29 00:33:35,34.6851,135.8049,43.88,63,100,4.65
532,Ambon,ID,2022-01-29 00:33:35,-3.6954,128.1814,87.94,66,20,5.75
533,El Alto,PE,2022-01-29 00:33:35,-4.2714,-81.2147,70.34,84,100,2.8
534,Senno,RU,2022-01-29 00:33:36,59.5336,33.9167,11.39,98,95,2.19
535,Zadar,HR,2022-01-29 00:33:36,44.1197,15.2422,42.66,56,0,6.91
536,Alice Springs,AU,2022-01-29 00:31:01,-23.7,133.8833,76.55,94,100,10.36
537,Krasnoselkup,RU,2022-01-29 00:30:28,65.7,82.4667,3.27,96,99,11.32
538,Skala,PL,2022-01-29 00:33:37,50.2305,19.8536,31.06,84,75,12.66
539,Soke,ML,2022-01-29 00:33:37,13.598,-5.9386,76.14,15,28,9.78
540,Salmas,IR,2022-01-29 00:33:37,38.1973,44.7653,18.59,74,0,6.38
541,Dubbo,AU,2022-01-29 00:30:32,-32.25,148.6167,82.53,54,75,12.66
542,Lakes Entrance,AU,2022-01-29 00:33:38,-37.8811,147.981,68.58,95,100,6.96
543,Praya,CV,2022-01-29 00:32:02,14.9215,-23.5087,70.34,64,40,14.97
544,Aktau,KZ,2022-01-29 00:33:38,43.65,51.2,25.38,65,100,12.26
545,Queanbeyan,AU,2022-01-29 00:31:45,-35.35,149.2333,81.36,77,40,5.75
546,Teknaf,BD,2022-01-29 00:33:39,20.8624,92.3058,57.15,65,5,10.69
547,Tulun,RU,2022-01-29 00:33:39,54.5611,100.5792,-23.73,100,98,2.89
548,Praia Da Vitoria,PT,2022-01-29 00:33:39,38.7333,-27.0667,57.45,82,20,11.56
549,Usevya,TZ,2022-01-29 00:33:40,-7.1,31.2333,65.34,93,100,2.73
550,Marsaxlokk,MT,2022-01-29 00:34:40,35.8419,14.5431,57.07,67,75,17.27
551,Salihorsk,BY,2022-01-29 00:34:40,52.7876,27.5415,28.69,88,100,19.91
552,Chapar,IN,2022-01-29 00:34:41,26.2667,90.4667,52.02,59,0,1.7
553,Cassia,BR,2022-01-29 00:34:41,-20.5831,-46.9219,68.0,93,100,1.99
554,Palaikastron,GR,2022-01-29 00:34:41,35.2,26.25,43.75,61,91,6.89
555,Kristinehamn,SE,2022-01-29 00:34:42,59.3098,14.1081,34.5,97,100,19.08
556,Prince George,CA,2022-01-29 00:30:37,53.9166,-122.753,31.24,93,100,4.61
557,Yining,CN,2022-01-29 00:34:42,29.0361,114.5636,35.31,100,100,2.17
558,Locri,IT,2022-01-29 00:34:43,38.2414,16.2623,55.56,84,5,7.16
559,Verkhnevilyuysk,RU,2022-01-29 00:34:43,63.4453,120.3167,-16.13,98,86,7.0
560,Lahat,ID,2022-01-29 00:34:43,-3.8,103.5333,75.07,92,99,1.34
561,Wasilla,US,2022-01-29 00:34:44,61.5814,-149.4394,30.18,62,0,19.57
562,Urucara,BR,2022-01-29 00:34:44,-2.5364,-57.76,74.23,96,100,0.76
563,Oussouye,SN,2022-01-29 00:34:44,12.485,-16.5469,73.58,69,48,6.96
564,Hazleton,US,2022-01-29 00:34:44,40.9584,-75.9746,27.52,86,100,6.91
565,Inhambane,MZ,2022-01-29 00:34:45,-23.865,35.3833,75.24,83,77,4.74
566,Aureliana,PH,2022-01-29 00:34:45,10.8885,121.978,83.14,68,46,0.76
567,Yanliang,CN,2022-01-29 00:34:45,34.6592,109.2292,27.59,70,42,2.01
568,Manbij,SY,2022-01-29 00:34:46,36.5281,37.9549,34.57,96,100,10.33
569,Broken Hill,AU,2022-01-29 00:31:29,-31.95,141.4333,73.11,73,100,17.27
570,Odda,NO,2022-01-29 00:34:46,60.0691,6.5457,39.51,98,100,11.63
571,Kununurra,AU,2022-01-29 00:34:32,-15.7667,128.7333,84.18,79,100,8.05
572,Kjollefjord,NO,2022-01-29 00:34:47,70.9457,27.3465,21.65,67,100,4.56
